submission_id,hour_since_post,views_cumulative,likes_cumulative,comments_cumulative,shares_cumulative,graph_pattern,label
SYN-0101,0,0,0,0,0,smooth_gradual,clean
SYN-0101,2,72690,3118,403,43,smooth_gradual,clean
SYN-0101,4,131544,5643,728,78,smooth_gradual,clean
SYN-0101,6,171131,7341,948,101,smooth_gradual,clean
SYN-0101,8,207234,8889,1148,123,smooth_gradual,clean
SYN-0101,10,239558,10276,1327,142,smooth_gradual,clean
SYN-0101,12,255465,10958,1415,151,smooth_gradual,clean
SYN-0101,14,266911,11449,1478,158,smooth_gradual,clean
SYN-0101,16,282540,12120,1565,167,smooth_gradual,clean
SYN-0101,18,290108,12444,1607,172,smooth_gradual,clean
SYN-0101,20,298118,12788,1651,176,smooth_gradual,clean
SYN-0101,22,301943,12952,1672,179,smooth_gradual,clean
SYN-0101,24,306073,13129,1695,181,smooth_gradual,clean
SYN-0077,0,0,0,0,0,smooth_gradual,clean
SYN-0077,2,3974,111,4,14,smooth_gradual,clean
SYN-0077,4,7192,201,8,25,smooth_gradual,clean
SYN-0077,6,9495,265,10,33,smooth_gradual,clean
SYN-0077,8,11285,315,12,39,smooth_gradual,clean
SYN-0077,10,12373,346,13,43,smooth_gradual,clean
SYN-0077,12,13460,376,14,46,smooth_gradual,clean
SYN-0077,14,14468,404,15,50,smooth_gradual,clean
SYN-0077,16,15019,420,16,52,smooth_gradual,clean
SYN-0077,18,15448,432,16,53,smooth_gradual,clean
SYN-0077,20,15856,443,17,55,smooth_gradual,clean
SYN-0077,22,15921,445,17,55,smooth_gradual,clean
SYN-0077,24,16282,455,17,56,smooth_gradual,clean
SYN-0129,0,0,0,0,0,step_like_batches,suspicious
SYN-0129,2,1368,20,1,1,step_like_batches,suspicious
SYN-0129,4,2531,36,1,2,step_like_batches,suspicious
SYN-0129,6,2551,37,1,2,step_like_batches,suspicious
SYN-0129,8,4541,65,2,4,step_like_batches,suspicious
SYN-0129,10,4761,68,2,4,step_like_batches,suspicious
SYN-0129,12,11209,161,6,9,step_like_batches,suspicious
SYN-0129,14,12592,181,6,10,step_like_batches,suspicious
SYN-0129,16,22699,326,11,18,step_like_batches,suspicious
SYN-0129,18,22969,330,12,19,step_like_batches,suspicious
SYN-0129,20,34609,497,17,28,step_like_batches,suspicious
SYN-0129,22,36192,520,18,29,step_like_batches,suspicious
SYN-0129,24,49622,713,25,40,step_like_batches,suspicious
SYN-0059,0,0,0,0,0,normal_viral_smooth,clean
SYN-0059,2,289,28,1,2,normal_viral_smooth,clean
SYN-0059,4,1620,154,8,11,normal_viral_smooth,clean
SYN-0059,6,3772,359,19,26,normal_viral_smooth,clean
SYN-0059,8,6908,657,34,48,normal_viral_smooth,clean
SYN-0059,10,11266,1072,56,78,normal_viral_smooth,clean
SYN-0059,12,16296,1551,81,113,normal_viral_smooth,clean
SYN-0059,14,20986,1997,104,146,normal_viral_smooth,clean
SYN-0059,16,24269,2309,120,169,normal_viral_smooth,clean
SYN-0059,18,26674,2538,132,185,normal_viral_smooth,clean
SYN-0059,20,28695,2731,142,199,normal_viral_smooth,clean
SYN-0059,22,29088,2768,144,202,normal_viral_smooth,clean
SYN-0059,24,29666,2823,147,206,normal_viral_smooth,clean
SYN-0208,0,0,0,0,0,likes_freeze,botted
SYN-0208,2,568,160,1,9,likes_freeze,botted
SYN-0208,4,568,265,2,15,likes_freeze,botted
SYN-0208,6,568,305,2,18,likes_freeze,botted
SYN-0208,8,2343,305,2,18,likes_freeze,botted
SYN-0208,10,4270,305,2,18,likes_freeze,botted
SYN-0208,12,11159,305,2,18,likes_freeze,botted
SYN-0208,14,57352,305,2,18,likes_freeze,botted
SYN-0208,16,102426,305,2,18,likes_freeze,botted
SYN-0208,18,112440,305,2,18,likes_freeze,botted
SYN-0208,20,124708,305,2,18,likes_freeze,botted
SYN-0208,22,133201,305,2,18,likes_freeze,botted
SYN-0208,24,143027,469,3,27,likes_freeze,botted
SYN-0128,0,0,0,0,0,low_engagement_smooth,suspicious
SYN-0128,2,0,0,0,0,low_engagement_smooth,suspicious
SYN-0128,4,17822,439,0,1,low_engagement_smooth,suspicious
SYN-0128,6,40014,986,1,2,low_engagement_smooth,suspicious
SYN-0128,8,78431,1933,1,4,low_engagement_smooth,suspicious
SYN-0128,10,146170,3602,2,8,low_engagement_smooth,suspicious
SYN-0128,12,226507,5581,3,12,low_engagement_smooth,suspicious
SYN-0128,14,357483,8808,5,18,low_engagement_smooth,suspicious
SYN-0128,16,457573,11275,6,24,low_engagement_smooth,suspicious
SYN-0128,18,528272,13017,7,27,low_engagement_smooth,suspicious
SYN-0128,20,561182,13828,7,29,low_engagement_smooth,suspicious
SYN-0128,22,592915,14609,8,31,low_engagement_smooth,suspicious
SYN-0128,24,600000,14784,8,31,low_engagement_smooth,suspicious
SYN-0225,0,0,0,0,0,vertical_spike_no_engagement,botted
SYN-0225,2,48,265,0,2,vertical_spike_no_engagement,botted
SYN-0225,4,243,440,1,3,vertical_spike_no_engagement,botted
SYN-0225,6,243,506,1,4,vertical_spike_no_engagement,botted
SYN-0225,8,243,506,1,4,vertical_spike_no_engagement,botted
SYN-0225,10,243,506,1,4,vertical_spike_no_engagement,botted
SYN-0225,12,243,506,1,4,vertical_spike_no_engagement,botted
SYN-0225,14,243,506,1,4,vertical_spike_no_engagement,botted
SYN-0225,16,356,506,1,4,vertical_spike_no_engagement,botted
SYN-0225,18,6945,506,1,4,vertical_spike_no_engagement,botted
SYN-0225,20,8871,506,1,4,vertical_spike_no_engagement,botted
SYN-0225,22,9294,506,1,4,vertical_spike_no_engagement,botted
SYN-0225,24,10000,779,1,6,vertical_spike_no_engagement,botted
SYN-0221,0,0,0,0,0,likes_freeze,botted
SYN-0221,2,4952,238,28,62,likes_freeze,botted
SYN-0221,4,5582,395,46,102,likes_freeze,botted
SYN-0221,6,5582,454,53,118,likes_freeze,botted
SYN-0221,8,6325,454,53,118,likes_freeze,botted
SYN-0221,10,6342,454,53,118,likes_freeze,botted
SYN-0221,12,63411,454,53,118,likes_freeze,botted
SYN-0221,14,282763,454,53,118,likes_freeze,botted
SYN-0221,16,489438,454,53,118,likes_freeze,botted
SYN-0221,18,533440,454,53,118,likes_freeze,botted
SYN-0221,20,590797,454,53,118,likes_freeze,botted
SYN-0221,22,632774,454,53,118,likes_freeze,botted
SYN-0221,24,684806,698,82,181,likes_freeze,botted
SYN-0029,0,0,0,0,0,smooth_gradual,clean
SYN-0029,2,4199,335,37,53,smooth_gradual,clean
SYN-0029,4,7424,592,65,94,smooth_gradual,clean
SYN-0029,6,9971,796,87,127,smooth_gradual,clean
SYN-0029,8,11824,944,103,150,smooth_gradual,clean
SYN-0029,10,13160,1050,115,167,smooth_gradual,clean
SYN-0029,12,14526,1159,127,184,smooth_gradual,clean
SYN-0029,14,15543,1240,136,197,smooth_gradual,clean
SYN-0029,16,16008,1277,140,203,smooth_gradual,clean
SYN-0029,18,16760,1337,146,213,smooth_gradual,clean
SYN-0029,20,16780,1339,146,213,smooth_gradual,clean
SYN-0029,22,17419,1390,152,221,smooth_gradual,clean
SYN-0029,24,17419,1390,152,221,smooth_gradual,clean
SYN-0017,0,0,0,0,0,normal_viral_smooth,clean
SYN-0017,2,265,27,1,3,normal_viral_smooth,clean
SYN-0017,4,380,38,1,4,normal_viral_smooth,clean
SYN-0017,6,1204,121,3,12,normal_viral_smooth,clean
SYN-0017,8,2106,213,6,21,normal_viral_smooth,clean
SYN-0017,10,3342,337,9,34,normal_viral_smooth,clean
SYN-0017,12,4747,479,13,48,normal_viral_smooth,clean
SYN-0017,14,6184,624,17,62,normal_viral_smooth,clean
SYN-0017,16,7390,746,21,75,normal_viral_smooth,clean
SYN-0017,18,8080,816,23,81,normal_viral_smooth,clean
SYN-0017,20,8503,858,24,86,normal_viral_smooth,clean
SYN-0017,22,8756,884,25,88,normal_viral_smooth,clean
SYN-0017,24,8927,901,25,90,normal_viral_smooth,clean
SYN-0072,0,0,0,0,0,smooth_gradual,clean
SYN-0072,2,7442,506,22,24,smooth_gradual,clean
SYN-0072,4,13997,951,41,45,smooth_gradual,clean
SYN-0072,6,18381,1249,54,59,smooth_gradual,clean
SYN-0072,8,21586,1467,64,69,smooth_gradual,clean
SYN-0072,10,24075,1636,71,77,smooth_gradual,clean
SYN-0072,12,26403,1794,78,84,smooth_gradual,clean
SYN-0072,14,27787,1888,82,89,smooth_gradual,clean
SYN-0072,16,29061,1975,86,93,smooth_gradual,clean
SYN-0072,18,30708,2087,91,98,smooth_gradual,clean
SYN-0072,20,31064,2111,92,99,smooth_gradual,clean
SYN-0072,22,31282,2125,92,100,smooth_gradual,clean
SYN-0072,24,31893,2167,94,102,smooth_gradual,clean
SYN-0042,0,0,0,0,0,normal_viral_smooth,clean
SYN-0042,2,691,11,1,2,normal_viral_smooth,clean
SYN-0042,4,2026,33,2,5,normal_viral_smooth,clean
SYN-0042,6,3545,57,3,9,normal_viral_smooth,clean
SYN-0042,8,6810,110,6,17,normal_viral_smooth,clean
SYN-0042,10,11562,187,11,29,normal_viral_smooth,clean
SYN-0042,12,16954,274,16,43,normal_viral_smooth,clean
SYN-0042,14,22431,363,21,56,normal_viral_smooth,clean
SYN-0042,16,26176,423,24,66,normal_viral_smooth,clean
SYN-0042,18,29717,481,28,75,normal_viral_smooth,clean
SYN-0042,20,30605,495,28,77,normal_viral_smooth,clean
SYN-0042,22,31930,516,30,80,normal_viral_smooth,clean
SYN-0042,24,32279,522,30,81,normal_viral_smooth,clean
SYN-0295,0,0,0,0,0,step_like_batches,botted
SYN-0295,2,35590,7184,0,26,step_like_batches,botted
SYN-0295,4,44502,13524,0,50,step_like_batches,botted
SYN-0295,6,61991,19120,0,70,step_like_batches,botted
SYN-0295,8,77643,24057,0,89,step_like_batches,botted
SYN-0295,10,82690,28415,0,105,step_like_batches,botted
SYN-0295,12,184275,32260,0,119,step_like_batches,botted
SYN-0295,14,194105,35654,0,131,step_like_batches,botted
SYN-0295,16,381882,38649,0,142,step_like_batches,botted
SYN-0295,18,397794,41292,0,152,step_like_batches,botted
SYN-0295,20,587417,43624,0,161,step_like_batches,botted
SYN-0295,22,617926,45683,0,168,step_like_batches,botted
SYN-0295,24,850000,47499,0,175,step_like_batches,botted
SYN-0242,0,0,0,0,0,step_like_batches,botted
SYN-0242,2,312,11,0,1,step_like_batches,botted
SYN-0242,4,446,21,0,1,step_like_batches,botted
SYN-0242,6,578,29,0,2,step_like_batches,botted
SYN-0242,8,947,36,0,2,step_like_batches,botted
SYN-0242,10,1236,43,0,2,step_like_batches,botted
SYN-0242,12,2430,49,0,3,step_like_batches,botted
SYN-0242,14,2495,54,0,3,step_like_batches,botted
SYN-0242,16,4351,59,0,3,step_like_batches,botted
SYN-0242,18,4467,63,0,3,step_like_batches,botted
SYN-0242,20,6972,66,0,4,step_like_batches,botted
SYN-0242,22,7094,69,0,4,step_like_batches,botted
SYN-0242,24,10000,72,0,4,step_like_batches,botted
SYN-0079,0,0,0,0,0,smooth_gradual,clean
SYN-0079,2,2534,28,4,8,smooth_gradual,clean
SYN-0079,4,4447,50,8,15,smooth_gradual,clean
SYN-0079,6,5826,65,10,19,smooth_gradual,clean
SYN-0079,8,7140,80,13,24,smooth_gradual,clean
SYN-0079,10,7927,89,14,26,smooth_gradual,clean
SYN-0079,12,8647,97,15,29,smooth_gradual,clean
SYN-0079,14,9168,103,16,30,smooth_gradual,clean
SYN-0079,16,9287,104,16,31,smooth_gradual,clean
SYN-0079,18,9565,107,17,32,smooth_gradual,clean
SYN-0079,20,9799,110,17,33,smooth_gradual,clean
SYN-0079,22,10065,113,18,33,smooth_gradual,clean
SYN-0079,24,10238,115,18,34,smooth_gradual,clean
SYN-0016,0,0,0,0,0,normal_viral_smooth,clean
SYN-0016,2,2158,130,20,6,normal_viral_smooth,clean
SYN-0016,4,5903,356,53,17,normal_viral_smooth,clean
SYN-0016,6,11474,693,104,34,normal_viral_smooth,clean
SYN-0016,8,20998,1267,190,61,normal_viral_smooth,clean
SYN-0016,10,32472,1960,294,95,normal_viral_smooth,clean
SYN-0016,12,48069,2901,435,140,normal_viral_smooth,clean
SYN-0016,14,63467,3831,574,185,normal_viral_smooth,clean
SYN-0016,16,74815,4516,676,218,normal_viral_smooth,clean
SYN-0016,18,80758,4874,730,236,normal_viral_smooth,clean
SYN-0016,20,85420,5156,772,249,normal_viral_smooth,clean
SYN-0016,22,89000,5372,805,260,normal_viral_smooth,clean
SYN-0016,24,89053,5375,805,260,normal_viral_smooth,clean
SYN-0152,0,0,0,0,0,low_engagement_smooth,suspicious
SYN-0152,2,0,8,1,0,low_engagement_smooth,suspicious
SYN-0152,4,200,15,1,0,low_engagement_smooth,suspicious
SYN-0152,6,459,21,2,0,low_engagement_smooth,suspicious
SYN-0152,8,1317,26,3,0,low_engagement_smooth,suspicious
SYN-0152,10,2235,31,3,0,low_engagement_smooth,suspicious
SYN-0152,12,4043,35,3,0,low_engagement_smooth,suspicious
SYN-0152,14,5904,39,4,0,low_engagement_smooth,suspicious
SYN-0152,16,7668,42,4,0,low_engagement_smooth,suspicious
SYN-0152,18,8650,45,4,0,low_engagement_smooth,suspicious
SYN-0152,20,9501,48,5,0,low_engagement_smooth,suspicious
SYN-0152,22,9888,50,5,0,low_engagement_smooth,suspicious
SYN-0152,24,10000,52,5,0,low_engagement_smooth,suspicious
SYN-0224,0,0,0,0,0,step_like_batches,botted
SYN-0224,2,728,471,1,3,step_like_batches,botted
SYN-0224,4,1388,781,2,5,step_like_batches,botted
SYN-0224,6,1537,898,3,5,step_like_batches,botted
SYN-0224,8,3074,898,3,5,step_like_batches,botted
SYN-0224,10,3662,898,3,5,step_like_batches,botted
SYN-0224,12,7455,898,3,5,step_like_batches,botted
SYN-0224,14,8181,898,3,5,step_like_batches,botted
SYN-0224,16,14890,898,3,5,step_like_batches,botted
SYN-0224,18,15419,898,3,5,step_like_batches,botted
SYN-0224,20,23600,898,3,5,step_like_batches,botted
SYN-0224,22,24803,898,3,5,step_like_batches,botted
SYN-0224,24,34134,1382,4,8,step_like_batches,botted
SYN-0026,0,0,0,0,0,smooth_gradual,clean
SYN-0026,2,2235,221,2,4,smooth_gradual,clean
SYN-0026,4,3947,390,3,7,smooth_gradual,clean
SYN-0026,6,5146,509,4,9,smooth_gradual,clean
SYN-0026,8,6198,613,5,11,smooth_gradual,clean
SYN-0026,10,6950,687,5,12,smooth_gradual,clean
SYN-0026,12,7774,768,6,14,smooth_gradual,clean
SYN-0026,14,8080,798,6,14,smooth_gradual,clean
SYN-0026,16,8505,841,6,15,smooth_gradual,clean
SYN-0026,18,8758,866,7,15,smooth_gradual,clean
SYN-0026,20,8998,889,7,16,smooth_gradual,clean
SYN-0026,22,9156,905,7,16,smooth_gradual,clean
SYN-0026,24,9178,907,7,16,smooth_gradual,clean
SYN-0180,0,0,0,0,0,flat_then_spike,suspicious
SYN-0180,2,181,14,0,1,flat_then_spike,suspicious
SYN-0180,4,181,26,1,1,flat_then_spike,suspicious
SYN-0180,6,265,37,1,2,flat_then_spike,suspicious
SYN-0180,8,265,47,2,3,flat_then_spike,suspicious
SYN-0180,10,368,55,2,3,flat_then_spike,suspicious
SYN-0180,12,368,62,2,3,flat_then_spike,suspicious
SYN-0180,14,436,69,2,4,flat_then_spike,suspicious
SYN-0180,16,4540,75,2,4,flat_then_spike,suspicious
SYN-0180,18,7180,80,3,4,flat_then_spike,suspicious
SYN-0180,20,8271,84,3,5,flat_then_spike,suspicious
SYN-0180,22,8957,88,3,5,flat_then_spike,suspicious
SYN-0180,24,10000,92,3,5,flat_then_spike,suspicious
SYN-0179,0,0,0,0,0,late_like_spike,suspicious
SYN-0179,2,6970,6,1,4,late_like_spike,suspicious
SYN-0179,4,12410,7,1,5,late_like_spike,suspicious
SYN-0179,6,17155,7,1,5,late_like_spike,suspicious
SYN-0179,8,21172,8,1,5,late_like_spike,suspicious
SYN-0179,10,24830,8,1,6,late_like_spike,suspicious
SYN-0179,12,26590,9,1,6,late_like_spike,suspicious
SYN-0179,14,29669,9,1,6,late_like_spike,suspicious
SYN-0179,16,30732,10,1,7,late_like_spike,suspicious
SYN-0179,18,33042,14,2,10,late_like_spike,suspicious
SYN-0179,20,34318,29,4,21,late_like_spike,suspicious
SYN-0179,22,34736,43,6,31,late_like_spike,suspicious
SYN-0179,24,36081,58,8,41,late_like_spike,suspicious
SYN-0135,0,0,0,0,0,late_like_spike,suspicious
SYN-0135,2,1834,21,0,2,late_like_spike,suspicious
SYN-0135,4,3600,39,1,4,late_like_spike,suspicious
SYN-0135,6,4763,55,1,5,late_like_spike,suspicious
SYN-0135,8,5809,69,2,7,late_like_spike,suspicious
SYN-0135,10,6895,81,2,8,late_like_spike,suspicious
SYN-0135,12,7613,92,2,9,late_like_spike,suspicious
SYN-0135,14,8105,102,2,10,late_like_spike,suspicious
SYN-0135,16,8715,111,2,11,late_like_spike,suspicious
SYN-0135,18,9017,118,3,11,late_like_spike,suspicious
SYN-0135,20,9334,125,3,12,late_like_spike,suspicious
SYN-0135,22,9688,131,3,13,late_like_spike,suspicious
SYN-0135,24,10000,136,3,13,late_like_spike,suspicious
SYN-0278,0,0,0,0,0,flat_then_spike,botted
SYN-0278,2,25775,7280,1,29,flat_then_spike,botted
SYN-0278,4,29798,13704,2,54,flat_then_spike,botted
SYN-0278,6,29798,19374,3,77,flat_then_spike,botted
SYN-0278,8,29798,24377,4,97,flat_then_spike,botted
SYN-0278,10,33551,28793,4,114,flat_then_spike,botted
SYN-0278,12,41091,32690,5,130,flat_then_spike,botted
SYN-0278,14,48251,36128,5,143,flat_then_spike,botted
SYN-0278,16,335461,39163,6,155,flat_then_spike,botted
SYN-0278,18,561980,41841,6,166,flat_then_spike,botted
SYN-0278,20,617981,44205,6,175,flat_then_spike,botted
SYN-0278,22,701139,46290,7,184,flat_then_spike,botted
SYN-0278,24,763571,48131,7,191,flat_then_spike,botted
SYN-0223,0,0,0,0,0,step_like_batches,botted
SYN-0223,2,904,23,1,2,step_like_batches,botted
SYN-0223,4,1713,43,1,3,step_like_batches,botted
SYN-0223,6,2683,61,2,4,step_like_batches,botted
SYN-0223,8,3949,77,2,6,step_like_batches,botted
SYN-0223,10,4209,91,2,7,step_like_batches,botted
SYN-0223,12,9023,103,3,7,step_like_batches,botted
SYN-0223,14,10026,114,3,8,step_like_batches,botted
SYN-0223,16,18277,124,3,9,step_like_batches,botted
SYN-0223,18,18297,132,3,10,step_like_batches,botted
SYN-0223,20,29048,140,4,10,step_like_batches,botted
SYN-0223,22,29314,146,4,11,step_like_batches,botted
SYN-0223,24,40724,152,4,11,step_like_batches,botted
SYN-0192,0,0,0,0,0,low_engagement_smooth,suspicious
SYN-0192,2,138,7,0,1,low_engagement_smooth,suspicious
SYN-0192,4,182,14,0,3,low_engagement_smooth,suspicious
SYN-0192,6,492,19,0,4,low_engagement_smooth,suspicious
SYN-0192,8,1283,24,0,5,low_engagement_smooth,suspicious
SYN-0192,10,2175,29,0,5,low_engagement_smooth,suspicious
SYN-0192,12,4040,33,0,6,low_engagement_smooth,suspicious
SYN-0192,14,5922,36,0,7,low_engagement_smooth,suspicious
SYN-0192,16,7445,39,0,7,low_engagement_smooth,suspicious
SYN-0192,18,8706,42,0,8,low_engagement_smooth,suspicious
SYN-0192,20,9535,44,0,8,low_engagement_smooth,suspicious
SYN-0192,22,9856,46,0,9,low_engagement_smooth,suspicious
SYN-0192,24,10000,48,0,9,low_engagement_smooth,suspicious
SYN-0255,0,0,0,0,0,step_like_batches,botted
SYN-0255,2,5067,18,1,4,step_like_batches,botted
SYN-0255,4,8576,34,1,8,step_like_batches,botted
SYN-0255,6,10096,48,2,12,step_like_batches,botted
SYN-0255,8,12566,60,2,15,step_like_batches,botted
SYN-0255,10,15630,71,2,17,step_like_batches,botted
SYN-0255,12,31862,81,3,20,step_like_batches,botted
SYN-0255,14,32132,89,3,22,step_like_batches,botted
SYN-0255,16,63898,97,3,24,step_like_batches,botted
SYN-0255,18,64851,103,3,25,step_like_batches,botted
SYN-0255,20,99125,109,4,27,step_like_batches,botted
SYN-0255,22,99867,114,4,28,step_like_batches,botted
SYN-0255,24,139340,119,4,29,step_like_batches,botted
SYN-0142,0,0,0,0,0,late_like_spike,suspicious
SYN-0142,2,26036,73,10,11,late_like_spike,suspicious
SYN-0142,4,46200,79,11,12,late_like_spike,suspicious
SYN-0142,6,65392,85,12,13,late_like_spike,suspicious
SYN-0142,8,81498,90,12,14,late_like_spike,suspicious
SYN-0142,10,93990,96,13,15,late_like_spike,suspicious
SYN-0142,12,104643,102,14,16,late_like_spike,suspicious
SYN-0142,14,112925,107,15,17,late_like_spike,suspicious
SYN-0142,16,118050,113,16,18,late_like_spike,suspicious
SYN-0142,18,124116,169,23,26,late_like_spike,suspicious
SYN-0142,20,131407,339,47,53,late_like_spike,suspicious
SYN-0142,22,132993,508,70,79,late_like_spike,suspicious
SYN-0142,24,138536,677,93,105,late_like_spike,suspicious
SYN-0067,0,0,0,0,0,smooth_gradual,clean
SYN-0067,2,5137,260,17,18,smooth_gradual,clean
SYN-0067,4,9043,458,31,32,smooth_gradual,clean
SYN-0067,6,11667,591,39,42,smooth_gradual,clean
SYN-0067,8,14452,732,49,52,smooth_gradual,clean
SYN-0067,10,16139,818,54,58,smooth_gradual,clean
SYN-0067,12,17008,862,57,61,smooth_gradual,clean
SYN-0067,14,18324,929,62,65,smooth_gradual,clean
SYN-0067,16,19347,980,65,69,smooth_gradual,clean
SYN-0067,18,19731,1000,67,70,smooth_gradual,clean
SYN-0067,20,20346,1031,69,73,smooth_gradual,clean
SYN-0067,22,20739,1051,70,74,smooth_gradual,clean
SYN-0067,24,20739,1051,70,74,smooth_gradual,clean
SYN-0097,0,0,0,0,0,smooth_gradual,clean
SYN-0097,2,11172,215,17,6,smooth_gradual,clean
SYN-0097,4,20487,395,32,10,smooth_gradual,clean
SYN-0097,6,26559,512,42,13,smooth_gradual,clean
SYN-0097,8,32502,626,51,16,smooth_gradual,clean
SYN-0097,10,36691,707,57,19,smooth_gradual,clean
SYN-0097,12,39853,768,62,20,smooth_gradual,clean
SYN-0097,14,41124,792,64,21,smooth_gradual,clean
SYN-0097,16,44012,848,69,22,smooth_gradual,clean
SYN-0097,18,45361,874,71,23,smooth_gradual,clean
SYN-0097,20,46460,895,73,24,smooth_gradual,clean
SYN-0097,22,46460,895,73,24,smooth_gradual,clean
SYN-0097,24,47277,911,74,24,smooth_gradual,clean
SYN-0069,0,0,0,0,0,normal_viral_smooth,clean
SYN-0069,2,929,103,2,1,normal_viral_smooth,clean
SYN-0069,4,6031,669,13,9,normal_viral_smooth,clean
SYN-0069,6,14922,1655,31,22,normal_viral_smooth,clean
SYN-0069,8,24072,2670,50,35,normal_viral_smooth,clean
SYN-0069,10,41481,4601,87,61,normal_viral_smooth,clean
SYN-0069,12,60627,6725,127,89,normal_viral_smooth,clean
SYN-0069,14,81130,9000,170,119,normal_viral_smooth,clean
SYN-0069,16,95700,10616,201,140,normal_viral_smooth,clean
SYN-0069,18,106038,11763,222,155,normal_viral_smooth,clean
SYN-0069,20,108978,12089,228,159,normal_viral_smooth,clean
SYN-0069,22,112285,12456,235,164,normal_viral_smooth,clean
SYN-0069,24,115470,12809,242,169,normal_viral_smooth,clean
SYN-0094,0,0,0,0,0,smooth_gradual,clean
SYN-0094,2,35749,4436,171,141,smooth_gradual,clean
SYN-0094,4,62188,7716,298,244,smooth_gradual,clean
SYN-0094,6,79977,9924,384,314,smooth_gradual,clean
SYN-0094,8,97724,12126,469,384,smooth_gradual,clean
SYN-0094,10,108782,13498,522,428,smooth_gradual,clean
SYN-0094,12,116978,14515,561,460,smooth_gradual,clean
SYN-0094,14,123713,15351,593,486,smooth_gradual,clean
SYN-0094,16,131436,16309,630,517,smooth_gradual,clean
SYN-0094,18,133323,16543,639,524,smooth_gradual,clean
SYN-0094,20,136139,16893,653,535,smooth_gradual,clean
SYN-0094,22,138271,17157,663,544,smooth_gradual,clean
SYN-0094,24,141180,17518,677,555,smooth_gradual,clean
SYN-0051,0,0,0,0,0,smooth_gradual,clean
SYN-0051,2,677,51,7,2,smooth_gradual,clean
SYN-0051,4,1196,90,12,3,smooth_gradual,clean
SYN-0051,6,1591,120,16,5,smooth_gradual,clean
SYN-0051,8,1904,144,19,5,smooth_gradual,clean
SYN-0051,10,2144,162,22,6,smooth_gradual,clean
SYN-0051,12,2320,175,23,7,smooth_gradual,clean
SYN-0051,14,2405,181,24,7,smooth_gradual,clean
SYN-0051,16,2566,193,26,7,smooth_gradual,clean
SYN-0051,18,2637,199,27,8,smooth_gradual,clean
SYN-0051,20,2653,200,27,8,smooth_gradual,clean
SYN-0051,22,2770,209,28,8,smooth_gradual,clean
SYN-0051,24,2773,209,28,8,smooth_gradual,clean
SYN-0070,0,0,0,0,0,smooth_gradual,clean
SYN-0070,2,144658,16329,1035,1288,smooth_gradual,clean
SYN-0070,4,250516,28278,1793,2231,smooth_gradual,clean
SYN-0070,6,325985,36796,2333,2903,smooth_gradual,clean
SYN-0070,8,401384,45307,2872,3575,smooth_gradual,clean
SYN-0070,10,446856,50440,3197,3980,smooth_gradual,clean
SYN-0070,12,481898,54396,3448,4292,smooth_gradual,clean
SYN-0070,14,513462,57958,3674,4573,smooth_gradual,clean
SYN-0070,16,534045,60282,3821,4756,smooth_gradual,clean
SYN-0070,18,537616,60685,3847,4788,smooth_gradual,clean
SYN-0070,20,551033,62199,3943,4907,smooth_gradual,clean
SYN-0070,22,561150,63341,4015,4998,smooth_gradual,clean
SYN-0070,24,574675,64868,4112,5118,smooth_gradual,clean
SYN-0121,0,0,0,0,0,low_engagement_smooth,suspicious
SYN-0121,2,1234,9,0,1,low_engagement_smooth,suspicious
SYN-0121,4,3440,24,1,2,low_engagement_smooth,suspicious
SYN-0121,6,8499,59,3,6,low_engagement_smooth,suspicious
SYN-0121,8,16645,116,7,11,low_engagement_smooth,suspicious
SYN-0121,10,31231,218,13,21,low_engagement_smooth,suspicious
SYN-0121,12,52041,363,21,35,low_engagement_smooth,suspicious
SYN-0121,14,76519,534,31,51,low_engagement_smooth,suspicious
SYN-0121,16,95152,663,38,63,low_engagement_smooth,suspicious
SYN-0121,18,111932,780,45,75,low_engagement_smooth,suspicious
SYN-0121,20,123050,858,50,82,low_engagement_smooth,suspicious
SYN-0121,22,125854,878,51,84,low_engagement_smooth,suspicious
SYN-0121,24,128929,899,52,86,low_engagement_smooth,suspicious
SYN-0215,0,0,0,0,0,vertical_spike_no_engagement,botted
SYN-0215,2,196,15,0,1,vertical_spike_no_engagement,botted
SYN-0215,4,196,24,0,2,vertical_spike_no_engagement,botted
SYN-0215,6,266,28,0,3,vertical_spike_no_engagement,botted
SYN-0215,8,266,28,0,3,vertical_spike_no_engagement,botted
SYN-0215,10,266,28,0,3,vertical_spike_no_engagement,botted
SYN-0215,12,266,28,0,3,vertical_spike_no_engagement,botted
SYN-0215,14,342,28,0,3,vertical_spike_no_engagement,botted
SYN-0215,16,342,28,0,3,vertical_spike_no_engagement,botted
SYN-0215,18,7038,28,0,3,vertical_spike_no_engagement,botted
SYN-0215,20,8740,28,0,3,vertical_spike_no_engagement,botted
SYN-0215,22,9344,28,0,3,vertical_spike_no_engagement,botted
SYN-0215,24,10000,43,0,4,vertical_spike_no_engagement,botted
SYN-0176,0,0,0,0,0,low_engagement_smooth,suspicious
SYN-0176,2,116,22,1,0,low_engagement_smooth,suspicious
SYN-0176,4,335,41,1,0,low_engagement_smooth,suspicious
SYN-0176,6,658,58,2,0,low_engagement_smooth,suspicious
SYN-0176,8,1233,73,2,0,low_engagement_smooth,suspicious
SYN-0176,10,2618,87,2,0,low_engagement_smooth,suspicious
